MSC.A1ModJulian,D4.Hellas_Planitia_GS.X,D4.Hellas_Planitia_GS.Y,D4.Hellas_Planitia_GS.Z,D4.Valles_Marineris_GS.X,D4.Valles_Marineris_GS.Y,D4.Valles_Marineris_GS.Z,D4.Schiaparelli_Crater_GS.X,D4.Schiaparelli_Crater_GS.Y,D4.Schiaparelli_Crater_GS.Z,D4.Mawrth_Vallis_GS.X,D4.Mawrth_Vallis_GS.Y,D4.Mawrth_Vallis_GS.Z,D4.Arcadia_Planitia_GS.X,D4.Arcadia_Planitia_GS.Y,D4.Arcadia_Planitia_GS.Z
30988.75591,554.5897553,-3734.121172,3736.598911,4959.376685,6117.812459,-1609.776503,4950.010759,1728.478418,2738.557809,6309.52542,4839.523023,-2102.483245,-463.6380378,-2953.473343,-10893.36124
30988.76008,1365.189614,-3496.215174,3745.893281,5520.449921,5531.50198,-1374.841137,5575.171212,1430.308029,2254.794842,6757.884041,4298.169844,-2571.171907,264.6824517,-2552.08966,-11042.35179
30988.76425,2150.266752,-3195.096124,3691.781361,6030.733616,4886.587961,-1191.419888,6141.867464,1145.89675,1699.896224,7123.819181,3728.199192,-3072.342361,1002.70351,-2149.485291,-11098.75688
30988.76842,2899.644014,-2832.417377,3576.804856,6485.462953,4191.360929,-1064.13142,6644.050063,881.3505335,1080.098122,7402.806886,3138.37178,-3602.050995,1742.818299,-1753.023342,-11061.74645
30988.77259,3603.594315,-2410.880806,3404.047537,6880.347642,3454.752623,-996.6148754,7076.324266,642.2305554,402.5696372,7591.39122,2537.530739,-4155.684619,2477.155658,-1369.728248,-10931.67834
30988.77676,4252.890407,-1934.272718,3177.097842,7211.567348,2686.303637,-991.4658677,7433.961504,433.4825787,-324.5938503,7687.208942,1934.540031,-4727.932834,3197.581599,-1006.215236,-10710.11209
30988.78093,4838.646417,-1407.770158,2900.181537,7475.710209,1896.500889,-1050.099113,7712.855605,259.4214633,-1092.004104,7689.092256,1338.486547,-5312.49625,3895.413694,-668.7542784,-10400.03443
30988.7851,5353.630224,-836.8685801,2577.564788,7670.360358,1095.080268,-1172.79714,7910.158964,123.2917411,-1890.601989,7597.13173,757.3608957,-5903.304795,4562.917722,-362.4864996,-10005.24724
30988.78927,5791.046169,-228.4025248,2214.034386,7793.492199,292.5695159,-1358.627832,8023.643158,27.61630943,-2710.166235,7412.582956,199.2268611,-6493.343906,5191.884282,-92.09114639,-9530.899879
30988.79344,6145.546129,410.5495385,1814.259571,7843.843687,-501.2743524,-1605.663262,8052.082184,-26.08883976,-3540.862835,7137.693591,-328.9232679,-7075.789734,5774.920804,138.8292881,-8982.726522
30988.7976,6412.562316,1071.743648,1383.329568,7820.717048,-1276.25499,-1910.697903,7995.068447,-37.17487308,-4372.008127,6775.971617,-820.3297623,-7643.110483,6304.492534,327.345383,-8367.753817
30988.80177,6588.914236,1746.723832,926.1719629,7724.113789,-2022.956727,-2269.579014,7853.123685,-5.974118175,-5193.329941,6331.836384,-1269.295549,-8187.963621,6773.850524,471.5837755,-7693.521151
30988.80595,6672.600941,2426.571065,447.7125083,7554.674299,-2732.391765,-2677.146627,7627.638075,66.26017243,-5994.614922,5810.682685,-1670.930206,-8702.946726,7176.755462,570.5920592,-6968.273506
30988.81012,6662.870858,3102.021396,-47.17036348,7313.711278,-3396.131806,-3127.283119,7320.89741,177.3583797,-6765.850447,5218.850461,-2021.229653,-9180.714241,7507.595255,624.3650495,-6200.881574
30988.81429,6560.266287,3763.666792,-553.7420305,7003.205857,-4006.501184,-3613.032838,6936.060865,324.2715932,-7497.447688,4563.511928,-2317.175304,-9614.147927,7761.528601,633.8561923,-5400.666006
30988.81847,6366.557257,4402.268207,-1067.60264,6625.686491,-4556.825426,-4126.851909,6476.997711,503.179638,-8180.55867,3852.380067,-2556.82638,-9996.569839,7934.604539,600.9383883,-4577.046665
30988.82265,6084.853713,5008.40416,-1584.338299,6184.490005,-5041.090724,-4660.336868,5948.587564,709.4286747,-8806.671657,3094.144747,-2739.143348,-10321.5516,8023.686911,528.3812288,-3740.044149
