COMPASS_1_1.A1ModJulian	COMPASS_2_2.Hellas_Planitia_GS.X	COMPASS_2_2.Hellas_Planitia_GS.Y	COMPASS_2_2.Hellas_Planitia_GS.Z	COMPASS_2_2.Valles_Marineris_GS.X	COMPASS_2_2.Valles_Marineris_GS.Y	COMPASS_2_2.Valles_Marineris_GS.Z	COMPASS_2_2.Schiaparelli_Crater_GS.X	COMPASS_2_2.Schiaparelli_Crater_GS.Y	COMPASS_2_2.Schiaparelli_Crater_GS.Z	COMPASS_2_2.Mawrth_Vallis_GS.X	COMPASS_2_2.Mawrth_Vallis_GS.Y	COMPASS_2_2.Mawrth_Vallis_GS.Z	COMPASS_2_2.Arcadia_Planitia_GS.X	COMPASS_2_2.Arcadia_Planitia_GS.Y	COMPASS_2_2.Arcadia_Planitia_GS.Z
30989.11555	5332.806293	15428.68388	13951.36354	19575.96813	-590.6886238	-16963.51008	16000.17778	16478.83342	-9699.557127	7972.298427	9273.760183	-23827.09127	18257.05224	-14578.64073	-7930.743145
30989.13675	4541.613468	15897.69962	13750.89693	19027.72482	-513.6806359	-17724.8561	15291.12863	17070.63483	-9881.681028	7127.47565	9668.265858	-23956.66157	17973.88867	-15124.8388	-7218.258217
30989.15795	3512.30198	16341.03231	13573.62395	18343.29077	-272.1406757	-18597.01446	14417.18436	17791.48911	-9945.259519	6148.901548	10241.24344	-23995.91895	17512.83714	-15824.19589	-6452.893678
30989.17915	2257.713155	16715.89513	13419.46651	17521.83576	149.5178834	-19538.12843	13386.30759	18609.0432	-9860.535381	5062.670869	10983.51283	-23909.78624	16853.94109	-16651.41467	-5665.591408
30989.20035	798.2747918	16982.67818	13282.28598	16563.33683	757.0776869	-20503.58319	12208.30597	19485.07305	-9605.906427	3894.860911	11876.32372	-23666.76229	15983.22987	-17573.69575	-4883.791181
30989.22155	-838.4411615	17107.00321	13150.56631	15469.23934	1546.089593	-21448.07078	10895.02759	20377.34417	-9169.102072	2670.817066	12892.17672	-23240.84535	14893.96132	-18552.3004	-4130.483225
30989.24275	-2618.957831	17061.65941	13008.36975	14242.80285	2502.134009	-22328.04131	9460.131717	21242.00018	-8547.845793	1414.12561	13996.38461	-22613.17741	13587.29368	-19544.74362	-3423.240937
30989.26395	-4505.30978	16828.07042	12836.59189	12889.46612	3601.620875	-23103.93013	7918.904906	22035.94877	-7749.935605	145.8472155	15148.9692	-21773.28824	12072.58879	-20507.1091	-2773.689619
30989.28515	-6456.662652	16397.2658	12614.41139	11417.13077	4813.092815	-23742.13008	6288.033112	22719.1818	-6792.760254	-1116.060362	16306.83438	-20719.87839	10367.28569	-21396.42128	-2187.345001
30989.30635	-8430.623822	15770.46201	12320.9121	9836.687525	6098.667915	-24216.51739	4585.704682	23256.79751	-5702.533316	-2356.845889	17425.8524	-19461.38824	8496.767185	-22172.78364	-1663.924025
30989.32755	-10385.33184	14958.97862	11936.67334	8161.896595	7416.265947	-24509.84134	2831.080761	23621.03805	-4512.72161	-3565.334075	18463.44908	-18015.71276	6493.226644	-22801.71117	-1197.765649
30989.34875	-12281.12728	13983.6141	11445.31855	6409.38683	8721.859467	-24614.44001	1044.032547	23792.7538	-3262.210441	-4733.819713	19380.8694	-16409.5412	4394.45193	-23255.95681	-778.7055092
30989.36996	-14082.01047	12873.5758	10834.93843	4598.601429	9971.764725	-24532.45047	-755.0608973	23762.41318	-1993.245733	-5857.714634	20145.20181	-14677.32141	2242.4267	-23516.94114	-393.213888
30989.39116	-15757.12079	11664.84071	10099.21846	2751.390541	11125.06766	-24275.50059	-2545.747284	23530.61313	-749.0472111	-6935.158944	20731.19498	-12859.61827	81.46164264	-23575.76736	-25.67007308
30989.41236	-17281.48975	10398.46425	9238.459566	891.9651081	12145.59584	-23863.94834	-4307.46169	23108.09747	428.305251	-7966.19326	21122.50245	-11001.61863	-2043.228592	-23433.69218	340.1468331
30989.43356	-18637.20558	9118.100615	8259.937752	-954.0661992	13004.14038	-23325.5516	-6020.261746	22515.14363	1500.463395	-8952.292359	21312.71401	-9150.610932	-4087.926119	-23102.09032	719.6907693
30989.45476	-19813.55327	7867.836027	7178.153284	-2760.040697	13679.85465	-22693.82428	-7664.852633	21780.50735	2434.724292	-9895.413158	21305.61331	-7354.034798	-6011.911165	-22601.83451	1126.186442
30989.47596	-20807.24317	6689.591866	6014.356337	-4499.274685	14161.48676	-22005.93046	-9223.170953	20939.73317	3205.986276	-10797.37487	21114.96042	-5656.914059	-7779.488825	-21962.07092	1569.440358
30989.49716	-21621.73188	5621.20798	4796.176086	-6145.313162	14447.79085	-21300.67419	-10678.19152	20033.43057	3797.872974	-11658.84933	20763.74032	-4100.21714	-9360.898605	-21218.77469	2054.675272
30989.51837	-22266.73215	4694.188209	3556.40159	-7673.006665	14547.70297	-20616.12914	-12014.44712	19104.95178	4203.803889	-12478.86601	20282.91405	-2718.620039	-10733.78707	-20412.71676	2581.818224
30989.53957	-22757.11169	3932.122172	2331.770603	-9059.062494	14479.80848	-19987.49779	-13218.05721	18198.1387	4427.300175	-13254.1826	19709.76696	-1539.075894	-11883.79558	-19587.32934	3144.982346
30989.56077	-23111.70952	3349.322053	1161.234936	-10282.89544	14271.3227	-19444.98886	-14277.03052	17354.84165	4481.84331	-13979.01456	19085.81881	-579.4631126	-12805.0707	-18786.25523	3732.418947
30989.58197	-23351.84571	2950.161384	84.33707385	-11327.05953	13956.58759	-19012.12998	-15181.23686	16612.75062	4390.10768	-14644.77961	18454.61406	152.0019285	-13500.06011	-18051.06484	4326.715541
30989.60317	-23499.81542	2728.851253	-860.5632819	-12177.69336	13575.23155	-18704.39706	-15922.44876	16003.38719	4182.76491	-15240.10472	17859.39523	656.9894959	-13979.03787	-17419.03889	4905.363449
30989.62437	-23577.39945	2669.728562	-1638.220845	-12824.99024	13169.96558	-18528.23717	-16494.48005	15550.31449	3896.80794	-15751.15308	17340.6764	946.8625798	-14259.33354	-16921.06209	5441.758357
30989.64557	-23604.40331	2748.154998	-2218.015171	-13263.24288	12784.32847	-18480.69763	-16893.04524	15267.97273	3573.58929	-16161.95898	16934.15093	1041.820108	-14364.06769	-16580.06359	5906.292704
30989.66677	-23597.40139	2931.865064	-2575.601049	-13491.02953	12460.22143	-18549.5013	-17115.84804	15160.8096	3256.507196	-16455.17101	16668.63993	969.7320366	-14320.76087	-16409.67234	6267.896654
30989.68798	-23568.68707	3182.7175	-2693.926539	-13510.96849	12235.73553	-18713.69903	-17162.39343	15223.1363	2988.736235	-16612.70509	16564.64856	764.4975699	-14159.66222	-16413.58769	6495.458239
30989.70918	-23525.53416	3458.757142	-2564.198032	-13329.56314	12143.02336	-18944.75334	-17033.98721	15439.36884	2810.846176	-16616.69966	16633.17558	464.2016572	-13912.07307	-16585.30443	6559.509146
30989.73038	-23469.77294	3716.551709	-2186.32868	-12956.79672	12206.52307	-19208.12682	-16733.62188	15784.91026	2758.554729	-16450.47222	16875.11827	108.9767022	-13608.58046	-16908.49116	6433.830311
30989.75158	-23397.73631	3913.526988	-1568.987947	-12405.65729	12441.64211	-19465.15305	-16265.87882	16227.47092	2860.802534	-16099.47391	17281.22157	-261.12926	-13277.45441	-17357.86593	6096.908987
30989.76293	-23349.59361	3980.121468	-1145.653796	-12042.54755	12640.38505	-19586.05344	-15948.71126	16491.19562	2986.573637	-15831.47638	17559.90942	-452.1129096	-13097.51038	-17639.16511	5824.044068
