COMPASS_1_1.A1ModJulian,COMPASS_2_3.Hellas_Planitia_GS.X,COMPASS_2_3.Hellas_Planitia_GS.Y,COMPASS_2_3.Hellas_Planitia_GS.Z,COMPASS_2_3.Valles_Marineris_GS.X,COMPASS_2_3.Valles_Marineris_GS.Y,COMPASS_2_3.Valles_Marineris_GS.Z,COMPASS_2_3.Schiaparelli_Crater_GS.X,COMPASS_2_3.Schiaparelli_Crater_GS.Y,COMPASS_2_3.Schiaparelli_Crater_GS.Z,COMPASS_2_3.Mawrth_Vallis_GS.X,COMPASS_2_3.Mawrth_Vallis_GS.Y,COMPASS_2_3.Mawrth_Vallis_GS.Z,COMPASS_2_3.Arcadia_Planitia_GS.X,COMPASS_2_3.Arcadia_Planitia_GS.Y,COMPASS_2_3.Arcadia_Planitia_GS.Z
30988.73392,21672.19248,-9428.04095,-6496.323247,9233.001675,-9252.530195,16516.86851,13890.32654,-19267.97786,-5154.866099,16362.56878,-17065.03393,-614.7778693,7970.75144,19337.86448,-14772.0073
30988.75512,21468.84002,-9349.675894,-7851.335595,8099.844231,-10017.09314,16639.13662,12849.29923,-19912.94517,-5774.407121,15352.12385,-17920.86733,-254.0813179,7557.299112,20090.0041,-13701.07549
30988.77632,21212.69596,-9097.173686,-9348.471196,6862.251556,-10932.97744,16621.74497,11681.79887,-20510.32873,-6581.164792,14146.53931,-18843.53929,2.871038718,7190.583691,20834.5302,-12404.16268
30988.79753,20884.97701,-8656.507054,-10948.46824,5541.019059,-11972.65469,16434.68017,10400.05152,-21018.29339,-7561.304052,12751.94671,-19791.343,138.358834,6876.37929,21527.74133,-10893.43065
30988.81873,20466.3353,-8023.575208,-12609.7148,4156.327697,-13101.48463,16055.23779,9017.021599,-21399.16507,-8691.688385,11179.64208,-20720.55667,143.2433542,6613.925407,22128.01255,-9188.615073
30988.83993,19938.39098,-7204.490034,-14289.85069,2727.431827,-14279.4309,15469.42081,7546.500654,-21621.38858,-9940.955053,9446.22904,-21587.66286,17.19406321,6396.419073,22597.9391,-7316.62619
30988.86114,19285.19633,-6215.254125,-15947.68929,1272.187679,-15463.2623,14672.87362,6002.957517,-21661.27817,-11271.20433,7573.267177,-22351.7502,-231.5309434,6211.793256,22906.40689,-5310.525329
30988.88234,18494.62669,-5080.9325,-17544.93746,-193.2076297,-16608.85934,13671.31901,4401.485719,-21504.30936,-12639.97623,5586.789286,-22976.71269,-586.7986086,6043.834556,23030.27765,-3208.304231
30988.90354,17559.57535,-3834.306046,-19047.78677,-1654.395782,-17673.60722,12480.43878,2757.708027,-21145.92102,-14002.51331,3516.554936,-23433.21632,-1025.761884,5873.544962,22955.65672,-1051.364788
30988.92475,16478.79467,-2513.989832,-20428.34121,-3099.024389,-18618.77247,11125.09264,1087.542897,-20591.71077,-15314.24947,1394.949978,-23700.3006,-1520.444318,5680.657409,22678.61522,1117.343288
30988.94595,15257.76576,-1162.656622,-21665.26096,-4516.326359,-19411.35415,9638.467969,-592.4961553,-19857.24358,-16532.85942,-743.5641726,-23766.42485,-2039.451356,5445.287913,22205.44589,3254.560047
30988.96715,13908.74032,175.5563023,-22744.7089,-5897.276156,-20026.08709,8060.186489,-2265.791606,-18967.10395,-17620.80479,-2864.07693,-23630.16696,-2550.088995,5149.489331,21552.27835,5318.96474
30988.98835,12450.84317,1457.201269,-23660.33824,-7234.0747,-20446.65039,6434.593934,-3915.453639,-17953.67243,-18547.10211,-4932.037691,-23300.26368,-3020.362436,4778.780631,20744.26524,7272.460289
30989.00955,10909.56397,2641.925453,-24413.17576,-8519.884865,-20666.59638,4808.496372,-5524.533269,-16855.35746,-19289.02143,-6914.510573,-22795.15708,-3421.04422,4323.444569,19814.21731,9081.757728
30989.03075,9315.93789,3694.643678,-25011.03803,-9748.455958,-20689.68733,3228.819537,-7076.171156,-15714.51728,-19833.26639,-8781.250363,-22141.98921,-3727.562273,3779.563395,18800.82552,10719.60063
30989.05195,7705.307077,4587.46764,-25467.61441,-10913.80812,-20529.65506,1740.171747,-8553.852201,-14575.09862,-20176.6497,-10505.7507,-21375.06979,-3921.627843,3149.677383,17746.497,12165.75527
30989.07315,6116.220503,5301.018494,-25801.14143,-12009.64854,-20209.45531,382.8961229,-9941.31099,-13480.47339,-20326.1319,-12065.69239,-20534.14375,-3992.455342,2443.221363,16695.25154,13407.2842
30989.09435,4588.676933,5825.585889,-26033.02823,-13029.19176,-19760.03328,-809.1119597,-11222.90528,-12470.97704,-20298.47346,-13443.73618,-19662.17823,-3937.653516,1676.41103,15690.23892,14438.9253
30989.11555,3162.472889,6161.610805,-26186.24812,-13964.87662,-19218.64104,-1810.02921,-12383.78266,-11581.76537,-20119.2714,-14627.82208,-18803.05558,-3763.596316,871.8018935,14771.43737,15262.85181
30989.13675,1875.356355,6319.655245,-26283.70453,-14808.29033,-18626.75221,-2603.417957,-13410.19629,-10840.85269,-19821.49928,-15611.37144,-17999.12046,-3485.273197,57.37228675,13973.42106,15888.16705
30989.15795,761.5527999,6319.748867,-26346.61415,-15550.00115,-18027.86571,-3182.827998,-14289.57588,-10267.73226,-19443.68914,-16392.99546,-17288.99829,-3125.681245,-734.558799,13323.62209,16329.89372
30989.17915,-149.6646791,6190.329111,-26393.05385,-16179.57059,-17465.21773,-3552.00681,-15010.68875,-9872.357927,-19027.87816,-16976.10917,-16705.5677,-2714.815625,-1468.696854,12840.89381,16607.81122
30989.20035,-835.5398352,5966.675402,-26436.73179,-16685.92235,-16979.28365,-3724.7188,-15564.06912,-9654.48363,-18617.20258,-17368.56649,-16274.01083,-2288.096284,-2108.626241,12534.34522,16745.18594
30989.22155,-1280.571917,5689.002494,-26486.01582,-17057.46073,-16605.72899,-3723.790056,-15942.00839,-9603.80921,-18253.63865,-17581.7649,-16010.6166,-1884.667689,-2618.380369,12402.99894,16767.17678
